Book ID,Sale Date,ISBN,Discount,ItemID,OrderID,First Name,Last Name,Birthday,Country of Residence,Hrs Writing per Day,Title,AuthID,Format,PubID,Publication Date,Pages,Print Run Size (k),Price,Publishing House,City,State,Country,Year Established,Marketing Spend,Number of Awards Won (avg only),Number of Months Checked Out,Total Checkouts,Genre,SeriesID,Volume Number,Staff Comment,Series Name,Planned Volumes,Book Tour Events,Average Rating,Number of Reviewers,Number of Reviews
TH296,25/08/2193,989-28-79-13871-4,,107255-17-8722,107255-31946,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,25/08/2193,989-28-79-13871-4,,107255-60-6526,107255-31947,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,25/08/2193,989-28-79-13871-4,,107255-61-7492,107255-31948,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,25/08/2193,989-28-79-13871-4,,107255-4-7912,107255-31949,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,25/08/2193,989-28-79-13871-4,,107255-28-5417,107255-31950,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,25/08/2193,989-28-79-69807-2,,107255-77-8065,107255-31951,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,25/08/2193,989-28-79-13871-4,,107255-61-7491,107255-31952,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,25/08/2193,989-28-79-69807-2,,107255-12-7443,107255-31953,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
HS107,25/08/2193,989-28-654-5771-3,,107255-83-6564,107255-31954,Langston,Lippman,02/10/2147,New Zealand,0,Hashtag QuokkaSelfie,LL585,Trade paperback,PP,12/01/2179,631,5,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,11,46,Nonfiction,,,"#QuokkaSelfie took the internet by storm in the early 21s. These adorable marsupials, quickly dubbed ""the happiest animal on Earth"" became an internet sensation when tourists started posting selfies with the smiling mammals. Rottnest Island, once an Australian Aboriginal penal colony, transformed into an eco-tourism destination thanks to these picture-perfect smiling creatures. But even beaming quokkas can't escape the darker side of intense human attention. Reports began circulating of quokkas being kicked liked footballs. Instagram labeled #QuokkaSelfie as potentially violating animal welfare. Conservationists decried ""lumpy jaw"", a potentially fatal infection caused by bread fed to these herbivores from human hands. In this—ultimately hopeful—exploration of #QuokkaSelfie, Langston Lippman and colleagues take a deeper look at the phenomenon of celebrating nature to the brink of destroying it.",,,,3.674812030,532,532
HS107,25/08/2193,989-28-654-5771-3,,107255-83-6563,107255-31955,Langston,Lippman,02/10/2147,New Zealand,0,Hashtag QuokkaSelfie,LL585,Trade paperback,PP,12/01/2179,631,5,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,11,46,Nonfiction,,,"#QuokkaSelfie took the internet by storm in the early 21s. These adorable marsupials, quickly dubbed ""the happiest animal on Earth"" became an internet sensation when tourists started posting selfies with the smiling mammals. Rottnest Island, once an Australian Aboriginal penal colony, transformed into an eco-tourism destination thanks to these picture-perfect smiling creatures. But even beaming quokkas can't escape the darker side of intense human attention. Reports began circulating of quokkas being kicked liked footballs. Instagram labeled #QuokkaSelfie as potentially violating animal welfare. Conservationists decried ""lumpy jaw"", a potentially fatal infection caused by bread fed to these herbivores from human hands. In this—ultimately hopeful—exploration of #QuokkaSelfie, Langston Lippman and colleagues take a deeper look at the phenomenon of celebrating nature to the brink of destroying it.",,,,3.674812030,532,532
SS693,25/08/2193,989-28-654-6507-7,,107255-14-2637,107255-31956,John W.,Spanogle,10/08/2149,United Kingdom,10,Say it with Snap!,JS525,Trade paperback,PP,15/05/2192,387,8,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,12,120,Nonfiction,,,"Long-winded talkers waste time for themselves and those who listen. When you have something to say, get to the point. Say it with Snap!",,,,3.760956175,502,502
TH143,25/08/2193,989-28-654-8573-0,,107255-93-154,107255-31957,John W.,Spanogle,10/08/2149,United Kingdom,10,The Elephant House,JS525,Hardcover,PP,13/01/2184,598,9,23.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,12,90,Nonfiction,,,,,,,3.719135802,648,648
SS693,25/08/2193,989-28-654-6507-7,,107255-68-86,107255-31958,John W.,Spanogle,10/08/2149,United Kingdom,10,Say it with Snap!,JS525,Trade paperback,PP,15/05/2192,387,8,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,12,120,Nonfiction,,,"Long-winded talkers waste time for themselves and those who listen. When you have something to say, get to the point. Say it with Snap!",,,,3.760956175,502,502
HS107,25/08/2193,989-28-654-5771-3,,107255-83-6562,107255-31959,Langston,Lippman,02/10/2147,New Zealand,0,Hashtag QuokkaSelfie,LL585,Trade paperback,PP,12/01/2179,631,5,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,11,46,Nonfiction,,,"#QuokkaSelfie took the internet by storm in the early 21s. These adorable marsupials, quickly dubbed ""the happiest animal on Earth"" became an internet sensation when tourists started posting selfies with the smiling mammals. Rottnest Island, once an Australian Aboriginal penal colony, transformed into an eco-tourism destination thanks to these picture-perfect smiling creatures. But even beaming quokkas can't escape the darker side of intense human attention. Reports began circulating of quokkas being kicked liked footballs. Instagram labeled #QuokkaSelfie as potentially violating animal welfare. Conservationists decried ""lumpy jaw"", a potentially fatal infection caused by bread fed to these herbivores from human hands. In this—ultimately hopeful—exploration of #QuokkaSelfie, Langston Lippman and colleagues take a deeper look at the phenomenon of celebrating nature to the brink of destroying it.",,,,3.674812030,532,532
MW621,25/08/2193,989-28-229-7592-2,,107255-72-4029,107255-31960,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
MW621,25/08/2193,989-28-229-7592-2,,107255-63-443,107255-31961,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
SE355,25/08/2193,989-28-229-3157-7,,107255-82-2010,107255-31962,Lynne,Danticat,19/08/2155,New Zealand,8,Saint Esme,LD375,Mass market paperback,SSC,15/04/2188,336,35,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,1,12,393,Romance,EL-SSC,6,Book Six of Esme's Ladies,Esme's Ladies,7,15,4.337228715,1198,1198
BS284,25/08/2193,989-28-229-9769-6,,107255-67-971,107255-31963,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
MW621,25/08/2193,989-28-229-7592-2,,107255-36-5107,107255-31964,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
MW621,25/08/2193,989-28-229-7592-2,,107255-5-8906,107255-31965,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
TS869,25/08/2193,989-28-229-1404-4,,107255-81-669,107255-31966,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TS869,25/08/2193,989-28-229-1404-4,,107255-53-3940,107255-31967,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
WG715,25/08/2193,989-28-229-6632-6,,107255-14-8976,107255-31968,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
WG715,25/08/2193,989-28-229-6632-6,,107255-29-2712,107255-31969,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
MW621,25/08/2193,989-28-229-7592-2,,107255-5-9941,107255-31970,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
WG715,25/08/2193,989-28-229-6632-6,,107255-91-2580,107255-31971,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
SE355,25/08/2193,989-28-229-3157-7,,107255-90-6911,107255-31972,Lynne,Danticat,19/08/2155,New Zealand,8,Saint Esme,LD375,Mass market paperback,SSC,15/04/2188,336,35,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,1,12,393,Romance,EL-SSC,6,Book Six of Esme's Ladies,Esme's Ladies,7,15,4.337228715,1198,1198
LB510,25/08/2193,989-28-229-5891-8,0.1,107255-34-8352,107255-31973,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
MW621,25/08/2193,989-28-229-7592-2,0.13,107255-42-7737,107255-31974,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
WG715,25/08/2193,989-28-229-6632-6,,107255-82-9963,107255-31975,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
BS284,25/08/2193,989-28-229-9769-6,,107255-36-3837,107255-31976,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
MW621,25/08/2193,989-28-229-7592-2,,107255-64-4539,107255-31977,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
TS869,25/08/2193,989-28-229-1404-4,,107255-57-7328,107255-31978,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
LB510,25/08/2193,989-28-229-5891-8,0.1,107255-34-479,107255-31979,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
MW621,25/08/2193,989-28-229-7592-2,,107255-59-6082,107255-31980,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
WG715,25/08/2193,989-28-229-6632-6,,107255-65-2498,107255-31981,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
TS869,25/08/2193,989-28-229-1404-4,,107255-5-6927,107255-31982,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
MW621,25/08/2193,989-28-229-7592-2,,107255-78-9006,107255-31983,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
LB510,25/08/2193,989-28-229-5891-8,0.1,107255-59-4257,107255-31984,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
MW621,25/08/2193,989-28-229-7592-2,,107255-5-9005,107255-31985,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
LB510,25/08/2193,989-28-229-5891-8,0.1,107255-30-3973,107255-31986,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
BS284,25/08/2193,989-28-229-9769-6,,107255-70-9401,107255-31987,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
TS869,25/08/2193,989-28-229-1404-4,,107255-94-6874,107255-31988,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
WG715,25/08/2193,989-28-229-6632-6,,107255-98-5589,107255-31989,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
TM925,25/08/2193,989-28-79-13801-1,,107255-92-6824,107255-31990,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-71565-6,,107255-89-567,107255-31992,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
BB194,25/08/2193,989-28-79-68089-3,0.05,107255-17-2179,107255-31993,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
RR774,25/08/2193,989-28-79-74374-1,,107255-7-846,107255-31994,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-91028-0,,107255-55-2015,107255-31995,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
ST862,25/08/2193,989-28-79-36485-4,,107255-1-961,107255-31996,Robert,Plimpton,11/11/2160,Canada,13,She Also Tottered,RP438,Trade paperback,ESP,14/09/2190,520,15,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,151,SciFi/Fantasy,,,,,,,4.088566828,621,621
PP866,25/08/2193,989-28-79-23023-4,,107255-81-8019,107255-31997,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,25/08/2193,989-28-79-13801-1,,107255-98-429,107255-31998,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-91028-0,,107255-56-3519,107255-31999,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,25/08/2193,989-28-79-74374-1,,107255-70-6880,107255-32000,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
RR774,25/08/2193,989-28-79-74374-1,,107255-69-235,107255-32001,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-13801-1,,107255-82-9111,107255-32002,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,25/08/2193,989-28-79-40897-8,,107255-75-6235,107255-32003,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Hardcover,ESP,20/02/2187,656,32,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,25/08/2193,989-28-79-74374-1,,107255-43-1393,107255-32004,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-13801-1,,107255-58-4819,107255-32005,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,25/08/2193,989-28-79-13801-1,,107255-91-6110,107255-32006,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TT773,25/08/2193,989-28-79-26824-4,,107255-70-5060,107255-32007,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
RR774,25/08/2193,989-28-79-74374-1,,107255-97-7405,107255-32008,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
RR774,25/08/2193,989-28-79-74374-1,,107255-13-1889,107255-32009,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,25/08/2193,989-28-79-13801-1,,107255-79-1141,107255-32010,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
